ZBTB22	0.127447	0.546718	0.322325	-0.957534	-0.348020	-0.209947	-0.393449	-0.630214	-0.005607	0.523535	0.585877	-0.719182	0.215073	1.084312	-0.059794	-0.305532	-0.294897	1.084305	-0.281425	0.133903	0.015235	0.382873	0.107747	-0.002044	-0.184795	-0.224090	0.339035	0.389583	0.864474	0.619836	0.728855	-0.201968
ZBTB24	0.078424	0.692929	0.564742	-1.506632	-0.336941	-0.357038	-0.626126	-1.093670	-0.472501	1.182202	1.350122	-1.305867	0.777403	1.958217	-0.332443	-0.872036	0.004548	1.630212	-0.401021	-0.247483	0.334760	0.339430	0.296761	-0.183029	-0.559025	-0.044204	0.537163	0.309569	1.379880	1.131874	1.514558	-0.555484
ZBTB25	0.229004	1.027424	0.348160	-1.804492	-0.764115	-0.437187	-0.723114	-1.165899	0.067311	0.855097	0.971952	-1.338087	0.596024	1.964405	-0.215538	-0.486374	-0.454113	1.792839	-0.738137	0.102818	0.191367	0.436706	0.344779	0.296616	-0.286458	-0.479126	0.913754	0.763552	1.532586	1.227597	1.249371	-0.311823
ZBTB33	0.599407	1.714589	1.039974	-3.863790	-0.655154	-0.989081	-1.324176	-1.904674	-0.869135	2.735356	3.084970	-3.007216	1.255925	4.459553	0.390995	-1.625550	-0.185351	3.697072	-0.401743	-0.395150	-0.058316	1.219553	0.888858	0.042145	-1.090258	-0.070269	1.097734	0.694063	3.046587	2.012131	3.084888	-1.068641
ZBTB34	0.407257	0.652983	0.489581	-1.214509	-0.210931	-0.297126	-0.521254	-0.717972	-0.087081	0.715872	0.793192	-0.897922	0.152090	1.493677	-0.116558	-0.625039	-0.291970	1.470140	-0.195637	0.043086	-0.041872	0.568105	-0.096309	-0.002230	-0.047960	-0.211039	0.291889	0.270393	1.008328	0.579600	1.108886	-0.285478
ZBTB37	0.200906	0.400662	0.274652	-1.291770	-0.574430	-0.198074	-0.358071	-0.868536	-0.094329	0.656734	0.664396	-0.896429	0.419498	1.200512	-0.297080	-0.560524	-0.111053	1.309989	-0.375900	0.147868	0.083177	0.258517	0.129293	0.137905	-0.170767	-0.300015	0.363245	0.231779	0.818824	0.894747	1.175360	-0.302436
ZBTB38	-0.058776	0.906551	0.375149	-2.009930	-0.905697	-0.308597	-0.910969	-1.663263	0.661337	0.801933	1.240355	-1.788593	0.572394	2.185254	-0.270350	-0.741720	-0.648942	2.382181	-1.184617	0.297979	0.041517	0.599748	0.729967	0.366364	-0.305387	-0.596585	0.488952	0.957788	2.103390	1.738912	1.377843	-0.502744
ZBTB39	0.246406	0.673739	0.569101	-1.229748	-0.296095	0.069179	-0.795891	-1.104256	-0.067521	0.963231	0.942764	-1.193481	0.387684	1.355101	-0.481991	-0.438173	-0.441745	1.532504	-0.560128	0.428546	0.150252	0.541254	0.532623	-0.285668	-0.661425	-0.533201	0.373350	0.711953	1.434389	1.035873	1.066885	-0.298996
ZBTB4	0.804806	1.593853	1.280560	-4.143345	-2.185426	-0.666704	-0.098543	-2.850123	0.044304	2.422486	1.966179	-2.234841	0.860242	3.336260	0.121732	-1.227905	-1.381363	4.709645	-1.036362	1.075445	-0.161524	1.226891	0.699139	-0.436017	-1.319375	-1.166731	1.353496	1.215726	2.933954	2.365036	3.406553	-1.146334
ZBTB40	0.065995	0.526631	0.398439	-1.189077	-0.496632	-0.267697	-0.399357	-0.745082	0.184840	0.650918	0.638875	-0.875471	0.320036	1.525053	-0.049061	-0.406399	-0.213433	1.341621	-0.640081	0.149519	0.081416	0.586119	0.331570	0.399416	-0.206172	-0.217001	0.420473	0.303876	1.131948	0.687126	0.885618	-0.384511
ZBTB41	0.076097	0.259586	0.136404	-0.484943	-0.173638	0.016290	-0.283530	-0.427926	0.049997	0.350971	0.357807	-0.510679	0.151589	0.558027	-0.201442	-0.180072	-0.173789	0.611735	-0.271511	0.117338	0.098793	0.212073	0.185451	0.028307	-0.187725	-0.191843	0.184486	0.260510	0.577226	0.403721	0.416840	-0.114551
ZBTB42	0.093605	0.320417	0.221080	-0.651395	-0.280487	-0.170262	-0.214151	-0.423512	-0.009796	0.375075	0.398361	-0.467532	0.244405	0.780240	-0.059473	-0.250027	-0.121035	0.732953	-0.216838	0.047665	0.054694	0.230927	0.094890	0.061792	-0.151479	-0.120067	0.236542	0.190732	0.537339	0.410514	0.521828	-0.166408
ZBTB43	0.158192	1.155801	0.517396	-1.762557	-0.910596	-0.579639	-0.795011	-1.082011	-0.070263	1.079088	1.049508	-1.253841	0.786724	2.251357	-0.402986	-0.440164	-0.443251	1.688161	-0.554740	-0.014909	0.059165	0.480774	0.198253	0.323826	-0.479176	-0.377709	0.909236	0.729308	1.510630	1.287224	1.338892	-0.265200
ZBTB44	1.220718	5.505746	3.663794	-9.995342	-3.602652	-2.142117	-4.681546	-6.933161	-1.216088	6.196176	6.953290	-7.677420	4.084967	10.321170	-1.215353	-3.317508	-3.125387	10.357615	-2.200174	0.896646	0.422673	2.235476	1.866373	-1.333936	-3.702553	-2.482014	3.532377	4.569763	8.950332	6.785839	7.527752	-1.968441
ZBTB45	0.111257	0.231460	0.125807	-0.391140	-0.146144	-0.075644	-0.238652	-0.293298	0.047197	0.276043	0.307229	-0.398159	0.178134	0.437454	-0.128685	-0.119507	-0.171060	0.459257	-0.135994	0.098978	0.054454	0.141544	0.091231	-0.020338	-0.193131	-0.186406	0.123208	0.247550	0.400249	0.284845	0.248877	-0.035988
ZBTB48	0.058227	0.270993	0.133765	-0.467884	-0.219901	-0.041794	-0.267665	-0.378628	0.003954	0.351308	0.388923	-0.502685	0.231200	0.500666	-0.101821	-0.158367	-0.164718	0.590044	-0.225204	0.097202	0.053029	0.182317	0.259382	-0.029681	-0.225000	-0.147002	0.101822	0.235370	0.474142	0.349050	0.349365	-0.032022
ZBTB49	0.028672	0.139796	0.051879	-0.335947	-0.137932	-0.038157	-0.150677	-0.231047	-0.008091	0.172786	0.236932	-0.294728	0.057226	0.290232	-0.058877	-0.123265	-0.103572	0.343960	-0.118151	0.028123	0.052784	0.075199	0.094072	0.021229	-0.048845	-0.104992	0.055037	0.124875	0.251621	0.244642	0.198490	-0.088025
ZBTB5	0.160610	0.353150	0.117903	-0.968802	-0.431439	-0.220647	-0.235586	-0.597748	-0.192995	0.651273	0.660349	-0.643107	0.159066	0.750615	-0.172846	-0.256563	-0.286167	0.756056	0.018570	0.075624	-0.008386	0.136842	0.101489	-0.080314	-0.406257	-0.181851	0.354248	0.487911	0.647948	0.746286	0.747352	-0.178721
ZBTB6	0.220649	0.348280	0.133501	-0.596848	-0.232204	-0.058333	-0.230059	-0.335148	-0.026652	0.437187	0.388519	-0.494523	0.201504	0.613818	-0.073014	-0.087603	-0.176288	0.651644	-0.126028	0.134275	-0.014323	0.250361	0.124596	0.011873	-0.248617	-0.186914	0.224805	0.284821	0.540976	0.401931	0.441799	-0.078989
ZBTB7A	-0.195341	1.512693	0.700203	-2.422223	-1.000641	-0.367710	-1.428058	-2.095783	0.298394	1.835499	1.861493	-2.351819	0.869705	2.834232	-0.766884	-0.485359	-0.703446	2.719475	-1.569415	0.052263	0.688912	0.778177	1.153039	0.115577	-1.216725	-0.512895	1.431501	1.801912	3.277854	2.533635	1.649693	-0.716810
ZEB1	-0.018258	0.480908	0.743388	-1.462118	-0.595018	-0.110832	-0.534292	-1.296858	-0.218428	0.870061	0.828245	-1.002986	0.589468	1.379906	-0.362161	-0.636952	-0.146352	1.723695	-0.514689	0.185432	0.190744	0.333699	0.278676	-0.232344	-0.443213	-0.329094	0.529717	0.332076	1.122592	1.166334	1.333744	-0.590607
ZEB2	0.715182	3.479209	2.303974	-6.353970	-2.050572	-1.766187	-1.883849	-3.227249	-0.940458	4.731392	3.920028	-3.662284	2.543785	6.161676	0.495388	-0.783928	-1.040790	4.839786	-0.901586	-0.332080	0.326775	0.941156	1.150117	0.130581	-2.781483	-0.955500	3.944390	2.709560	5.021211	4.003271	3.489924	-1.900980
ZFAT	0.235249	0.572982	0.219321	-1.207719	-0.538529	-0.122690	-0.345111	-0.789894	-0.030938	0.730352	0.665823	-0.825653	0.204780	1.375521	-0.059993	-0.419648	-0.152969	1.364794	-0.475400	0.086236	0.010310	0.520852	0.346254	0.215887	-0.238587	-0.067791	0.425804	0.325703	1.126774	0.901607	1.067863	-0.330690
ZFHX3	-0.007285	0.900192	0.325062	-1.987854	-0.940691	-0.285658	-0.707834	-1.548017	0.423403	0.828600	1.059567	-1.559003	0.352071	2.029045	-0.098286	-0.529689	-0.628036	2.295377	-1.045680	0.283476	-0.020887	0.608651	0.675937	0.194756	-0.309379	-0.555402	0.592813	0.952471	2.001402	1.728024	1.357052	-0.481284
ZFP1	0.290519	0.601322	0.421753	-0.873188	-0.309773	-0.192695	-0.461728	-0.610972	-0.018181	0.464463	0.559540	-0.610812	0.323198	1.084230	-0.157112	-0.338531	-0.315448	1.033199	-0.247323	0.147511	0.085351	0.356505	-0.017157	-0.023496	-0.199268	-0.243794	0.252693	0.264414	0.759945	0.529236	0.604279	-0.109094
ZFP14	0.142400	1.005249	0.517604	-1.575223	-0.711953	-0.489173	-0.770281	-0.960852	0.375836	0.903383	0.964775	-1.280740	0.762356	1.961729	-0.236420	-0.327078	-0.485869	1.588294	-0.726291	0.118200	0.179759	0.496846	0.257983	0.483586	-0.448041	-0.496093	0.819220	0.756514	1.578055	1.021382	0.878745	-0.293823
ZFP2	0.049371	0.129080	-0.050403	-0.181568	-0.014313	0.034904	-0.106537	-0.044324	-0.062206	0.074636	0.114165	-0.100514	-0.071780	0.082061	0.013502	-0.083860	-0.110195	0.110226	-0.002055	-0.100632	-0.001059	-0.017511	0.077184	0.018467	0.019310	-0.167635	-0.065929	0.087436	0.037456	0.107048	-0.000334	-0.138738
ZFP28	0.136948	0.339590	0.261772	-0.689094	-0.332260	-0.147196	-0.153704	-0.477511	0.008176	0.344799	0.353500	-0.392471	0.172213	0.705227	-0.013945	-0.225156	-0.197531	0.762977	-0.216381	0.120385	0.057907	0.220371	0.057076	0.017329	-0.136744	-0.155628	0.241359	0.157646	0.513825	0.417399	0.488115	-0.173033
ZFP3	0.043249	0.646441	0.366400	-1.385201	-0.622886	-0.127391	-0.429368	-1.055087	-0.028239	0.704599	0.793672	-0.945325	0.353183	1.094954	-0.090541	-0.373788	-0.456604	1.449033	-0.400077	0.280779	-0.000406	0.305478	0.434158	-0.191245	-0.477565	-0.372406	0.479692	0.634282	1.089276	1.038863	0.973906	-0.334159
ZFP30	0.079683	0.259296	0.114285	-0.529526	-0.154504	-0.106507	-0.236294	-0.332079	-0.000366	0.312614	0.356428	-0.471135	0.113386	0.539974	-0.040734	-0.193965	-0.147619	0.540523	-0.191418	0.062551	0.059595	0.158011	0.175181	0.049400	-0.100866	-0.130646	0.141817	0.209993	0.465540	0.331998	0.360716	-0.099896
ZFP36L1	0.629573	0.938713	0.497628	-1.892223	-0.978641	-0.125025	-0.335368	-1.325051	0.537600	0.916158	0.964175	-1.343890	0.512504	1.795073	-0.170216	-0.450662	-0.637892	2.443821	-0.747068	0.714839	-0.124415	0.884989	0.233976	0.007389	-0.534791	-0.717845	0.592066	0.853999	1.818697	1.231508	1.450197	-0.515044
ZFP36L2	5.884192	22.664175	14.125191	-38.455082	-15.075651	-8.021391	-15.239875	-27.354441	-4.029566	20.123764	24.637173	-26.129503	12.576864	44.503658	-2.835843	-15.896186	-10.705866	44.493019	-11.520842	5.048545	2.062557	13.331735	4.989496	-2.833814	-9.349889	-7.413826	11.506521	11.007689	33.446815	25.113070	31.783085	-9.778155
ZFP41	0.219805	0.548745	0.167409	-0.907274	-0.331577	-0.165287	-0.379212	-0.627107	0.096210	0.521830	0.640273	-0.806907	0.200402	0.881743	-0.110195	-0.329943	-0.356799	0.987409	-0.277997	0.112049	0.053472	0.270366	0.129509	-0.011684	-0.183831	-0.248634	0.284195	0.434345	0.881479	0.617588	0.657670	-0.141461
ZFP62	0.520586	0.871201	0.264518	-1.314081	-0.548205	-0.060820	-0.686428	-0.963919	0.101612	1.047801	0.917153	-1.375538	0.370250	1.526230	-0.610878	-0.222171	-0.473563	1.660048	-0.453211	0.479833	-0.103582	0.695966	0.287372	-0.143373	-0.676324	-0.541406	0.337391	0.930054	1.637744	1.240270	1.281684	-0.078089
ZFP64	0.319973	0.803262	0.343679	-1.518250	-0.631767	-0.259834	-0.490092	-1.007765	0.137426	0.756111	0.943752	-1.103513	0.338283	1.402751	-0.005754	-0.433760	-0.512461	1.610162	-0.432158	0.265323	0.030669	0.445203	0.171217	-0.031612	-0.313967	-0.385709	0.488696	0.573620	1.294175	0.980786	1.017584	-0.288065
ZFP69	0.225292	0.303503	0.157194	-0.780261	-0.318932	-0.169217	-0.224210	-0.393678	-0.087756	0.442264	0.442839	-0.509077	0.270210	0.699159	-0.110723	-0.197590	-0.152451	0.674452	-0.081031	0.119067	0.008332	0.158020	0.064694	0.025847	-0.250289	-0.216577	0.224983	0.268881	0.464712	0.494545	0.553259	-0.113712
ZFP82	0.033237	0.669098	0.327051	-1.587885	-0.651157	-0.165531	-0.736717	-1.194269	0.243778	0.986872	1.039653	-1.348155	0.500339	1.686960	-0.162658	-0.548115	-0.263888	1.620637	-1.019042	0.178146	0.248886	0.435039	0.943199	0.393624	-0.431954	-0.361385	0.520723	0.529220	1.628510	1.240047	1.073801	-0.293307
ZFP90	0.071550	1.312159	0.578212	-2.491617	-0.996717	0.209582	-1.050155	-2.232476	-0.161320	1.415082	1.465862	-1.743990	0.491569	2.089340	-0.557101	-0.677090	-0.729300	2.590891	-1.118952	0.398783	0.472428	0.603665	1.069089	-0.259392	-1.021348	-0.535230	1.193528	1.236084	2.420830	2.322337	1.789109	-0.670738
ZFPM1	0.617905	0.645904	0.357215	-1.148264	-0.412490	-0.193616	-0.317786	-0.626292	0.229518	0.560824	0.585026	-0.819727	0.351360	1.295154	-0.136911	-0.376823	-0.329215	1.423435	-0.259336	0.334427	-0.069473	0.562373	-0.066355	0.098262	-0.215956	-0.384832	0.245940	0.304635	0.979469	0.547773	0.900983	-0.153099
ZFX	0.147888	0.643513	0.430564	-1.516670	-0.520091	-0.000468	-0.347513	-0.916591	-0.011789	0.944543	0.722350	-1.085076	0.090558	1.552877	0.193340	-0.249032	-0.399107	1.768387	-0.773872	0.408211	-0.024157	1.011223	0.903936	0.215432	-0.500914	-0.257939	0.570726	0.697602	1.475880	0.802463	1.112096	-0.568887
ZGPAT	0.175290	0.428825	0.258235	-1.163715	-0.562244	-0.204596	-0.330678	-0.780383	-0.003859	0.578953	0.598954	-0.766584	0.434518	1.125871	-0.206587	-0.434802	-0.149261	1.141086	-0.409725	0.191675	0.064323	0.251244	0.215954	0.169828	-0.237113	-0.300936	0.354455	0.270027	0.786740	0.804170	0.930240	-0.274928
ZHX1	0.462248	2.154315	0.795055	-2.858845	-1.198792	-0.631614	-1.380711	-2.080735	-0.127082	1.396905	2.037694	-2.075057	0.770517	3.637078	-0.314325	-1.223314	-0.947284	3.420380	-1.080650	0.051118	0.423878	1.141366	0.310190	0.020240	-0.460296	-0.289115	0.960601	0.875105	2.781616	2.086176	2.162700	-0.387104
ZHX2	0.099034	0.430686	0.230726	-0.883512	-0.418534	-0.026702	-0.186322	-0.715564	0.208728	0.254296	0.422597	-0.578788	0.274999	0.731823	-0.077991	-0.331878	-0.317980	1.127808	-0.411983	0.256483	0.199261	0.253240	0.185611	-0.047747	-0.231522	-0.308740	0.230736	0.187795	0.626762	0.551919	0.557191	-0.260360
ZIK1	0.326632	0.688082	0.331069	-1.098535	-0.456909	-0.116070	-0.412994	-0.853738	-0.064076	0.686101	0.853574	-0.870997	0.413825	1.245228	-0.191376	-0.491490	-0.337506	1.331261	-0.353803	0.170493	0.188393	0.384433	0.206330	-0.124930	-0.418743	-0.262506	0.359907	0.432093	1.057409	0.792280	0.884977	-0.217193
ZKSCAN1	0.253312	4.926192	3.106020	-9.956376	-4.217740	-1.356429	-4.178953	-8.284025	-0.636630	5.611844	6.005946	-7.350068	3.200423	9.045966	-1.754200	-3.120592	-3.192701	10.745913	-3.284226	1.534257	0.859884	2.031391	2.482429	-1.484506	-3.705396	-2.700960	4.259487	5.169603	9.132709	8.091852	7.626950	-2.893114
ZKSCAN2	0.059415	0.307160	0.180686	-0.691832	-0.239681	-0.176644	-0.186334	-0.426781	-0.077384	0.384620	0.464663	-0.472946	0.153263	0.672266	0.032101	-0.250563	-0.195724	0.672187	-0.128947	0.074334	0.041427	0.181196	0.168681	-0.046392	-0.205289	-0.119634	0.184836	0.198598	0.486006	0.397214	0.478024	-0.152269
ZKSCAN3	0.207284	0.236007	0.060928	-0.580665	-0.267635	-0.084990	-0.178200	-0.320082	0.002334	0.442654	0.298878	-0.497423	0.208473	0.551764	-0.164824	-0.084164	-0.081664	0.533944	-0.169016	0.093181	0.027273	0.158780	0.099337	0.161971	-0.167390	-0.205469	0.280430	0.225766	0.462780	0.406145	0.473923	-0.064896
ZKSCAN4	-0.011497	0.269962	0.191814	-0.582607	-0.255343	-0.162507	-0.192791	-0.394263	-0.029837	0.408605	0.462800	-0.462032	0.208464	0.590309	-0.002003	-0.153311	-0.150453	0.631792	-0.137284	0.002490	0.028309	0.167702	0.174577	-0.067228	-0.262362	-0.073113	0.176653	0.225341	0.508844	0.400457	0.409213	-0.127551
ZKSCAN5	0.068234	0.405457	0.262252	-0.869352	-0.199793	-0.161858	-0.463363	-0.682437	-0.160695	0.661420	0.816350	-0.799189	0.270375	0.883512	-0.148896	-0.400703	-0.274509	0.845407	-0.165523	0.048652	0.124372	0.196264	0.319381	-0.184349	-0.431529	-0.171323	0.232890	0.389522	0.810328	0.628627	0.668162	-0.167234
ZKSCAN7	0.292349	1.094418	0.363921	-1.567048	-0.464598	-0.358585	-0.600405	-0.924717	0.054944	0.917967	1.029376	-1.276822	0.301371	1.784606	-0.000680	-0.426326	-0.540949	1.690780	-0.517492	0.210859	0.013078	0.623511	0.306013	0.050598	-0.332840	-0.349417	0.610317	0.820332	1.582346	1.080540	1.118455	-0.344886
ZKSCAN8	0.027216	0.871844	0.557094	-1.912805	-0.830125	-0.593482	-0.452582	-1.429907	-0.307816	1.226077	1.634808	-1.272997	0.374091	2.065190	-0.047958	-0.878036	-0.606024	2.088151	-0.219635	-0.136925	0.040832	0.531645	0.262069	-0.379992	-0.738785	-0.090606	0.613343	0.673873	1.745367	1.364672	1.632360	-0.587706
ZMIZ1	0.039946	0.345194	0.254997	-0.692344	-0.305589	-0.207447	-0.248805	-0.478621	-0.049071	0.372518	0.434347	-0.466063	0.218535	0.795671	0.001966	-0.265087	-0.165624	0.803534	-0.196110	0.029464	0.025979	0.234722	0.121246	-0.027495	-0.149980	-0.100098	0.167403	0.170328	0.549234	0.436173	0.506481	-0.127597
ZMIZ2	0.216999	0.558496	0.385782	-0.927912	-0.420736	-0.135137	-0.325465	-0.774254	0.028553	0.534011	0.611729	-0.655008	0.361647	1.121412	-0.219050	-0.397849	-0.312816	1.190786	-0.380991	0.170514	0.182840	0.376896	0.072482	-0.060405	-0.313596	-0.265611	0.338637	0.320692	0.868959	0.667715	0.739454	-0.254692
ZNF10	0.160051	0.358241	0.288174	-0.729006	-0.155667	-0.101957	-0.352820	-0.502860	-0.081630	0.471606	0.535184	-0.577482	0.213728	0.759470	-0.086683	-0.331596	-0.209201	0.751347	-0.190123	0.125507	0.084875	0.222560	0.220796	-0.091443	-0.261119	-0.189064	0.173975	0.230915	0.600969	0.451469	0.535348	-0.144998
ZNF100	0.242697	0.848272	0.219340	-1.202433	-0.404523	-0.292446	-0.570909	-0.666734	-0.097814	0.740202	0.802574	-1.036754	0.451938	1.439328	-0.011412	-0.317551	-0.187225	1.241459	-0.538807	0.010465	0.255459	0.363255	0.422819	0.138245	-0.259160	-0.208431	0.531798	0.484509	1.097644	0.866267	0.774523	-0.113500
ZNF101	0.214780	0.897769	0.861784	-1.661473	-0.421130	-0.553793	-0.671886	-0.827611	-0.051581	1.125265	1.118667	-1.089594	0.633460	1.826992	0.236846	-0.212295	-0.484731	1.781080	-0.214439	-0.025905	-0.016734	0.630547	0.228373	-0.130124	-0.784061	-0.336436	0.813584	0.904436	1.546332	0.907412	0.803228	-0.495295
ZNF107	0.279775	0.556388	0.248525	-1.016672	-0.160795	-0.219498	-0.509658	-0.687281	-0.255107	0.711657	0.926659	-0.958738	0.503331	1.237630	-0.215639	-0.591643	-0.056143	1.078609	-0.252874	-0.138921	0.268805	0.202234	0.199426	-0.076534	-0.284191	-0.098742	0.321382	0.198946	0.871358	0.679064	0.920903	-0.172955
ZNF112	0.031726	0.132842	0.009475	-0.298534	-0.079813	-0.056617	-0.131065	-0.167991	-0.046145	0.181115	0.187199	-0.236312	0.045080	0.297946	-0.044571	-0.072546	-0.113979	0.262948	-0.086748	0.007707	0.040358	0.069364	0.102297	0.035491	-0.080676	-0.112825	0.096286	0.146676	0.224149	0.181615	0.167387	-0.068031
ZNF12	0.107890	1.028775	0.452629	-1.871644	-0.760154	-0.308085	-0.590977	-1.219363	0.022528	0.804740	0.876566	-1.086774	0.404041	1.937143	0.100896	-0.504752	-0.472683	1.709099	-0.822980	0.380886	0.217514	0.483930	0.669425	0.271093	-0.390046	-0.412233	0.695819	0.436256	1.400495	1.251559	1.072955	-0.471156
ZNF121	0.058463	1.004916	0.325796	-2.010007	-0.354396	-0.610194	-0.442295	-1.148022	-0.452537	1.446240	1.676886	-1.467283	0.543944	2.334630	0.065631	-0.816374	-0.108291	1.607911	-0.380885	-0.388646	0.488079	0.478265	0.552333	0.182449	-0.770351	0.142636	1.152092	0.544042	1.618289	1.286981	1.577701	-0.841011
ZNF124	0.700656	1.020802	0.316785	-1.266730	-0.402765	-0.194612	-0.735550	-0.751554	0.085470	0.923584	0.960490	-1.249464	0.684410	1.594913	-0.437746	-0.239281	-0.494780	1.519284	-0.352046	0.289584	0.064407	0.496668	0.106460	-0.090915	-0.655666	-0.590077	0.513160	0.892916	1.482742	0.958431	0.956323	-0.010976
ZNF131	0.707317	2.181216	0.818393	-4.281955	-0.799430	-0.259335	-1.575164	-2.746964	-1.030199	3.337597	3.123629	-3.135663	0.441721	4.296463	-0.211690	-1.425304	-0.920402	3.350187	-1.522449	0.344887	0.599619	1.263406	2.444494	0.097680	-1.652901	-0.432528	1.819151	1.582947	3.973745	3.013243	3.444645	-0.990592
ZNF132	0.054899	0.124764	-0.080382	-0.157735	0.012329	0.049682	-0.099996	-0.006525	-0.061034	0.051594	0.086861	-0.070242	-0.103094	0.038502	0.023859	-0.074132	-0.118069	0.061097	0.015889	-0.132289	-0.016430	-0.045994	0.077524	0.021325	0.038217	-0.197842	-0.098117	0.082711	-0.011073	0.084304	-0.042590	-0.147032
ZNF133	0.234375	0.294138	0.116177	-0.709979	-0.332885	-0.073880	-0.144893	-0.476871	-0.072417	0.433598	0.515322	-0.516376	0.153413	0.602090	-0.125645	-0.279339	-0.216116	0.719358	-0.067785	0.143474	0.024734	0.207285	0.094539	-0.069213	-0.277164	-0.161948	0.190645	0.318765	0.519425	0.496619	0.585249	-0.155095
ZNF134	-0.025345	0.800069	0.610470	-1.202927	-0.577411	-0.212522	-0.690830	-1.100631	0.045346	0.844416	0.823106	-1.110938	0.556427	1.373465	-0.424546	-0.245822	-0.555484	1.527103	-0.515325	0.341890	0.079525	0.548509	0.340441	-0.271895	-0.743945	-0.455038	0.585414	1.050779	1.381880	1.102785	0.873993	-0.417916
ZNF135	0.025451	0.213070	0.148931	-0.468132	-0.172218	-0.041413	-0.222056	-0.419636	-0.043380	0.281094	0.349938	-0.422151	0.167046	0.501046	-0.160146	-0.233899	-0.118174	0.545360	-0.186444	0.076463	0.125121	0.148482	0.113041	-0.036080	-0.155745	-0.127864	0.151219	0.165697	0.404061	0.369962	0.401714	-0.134361
ZNF136	0.066159	0.823099	0.802742	-1.351936	-0.483101	-0.264176	-0.836212	-1.238004	0.282548	0.855725	0.992640	-1.250158	0.645427	1.696767	-0.497544	-0.476006	-0.605756	1.831148	-0.738883	0.341050	0.294001	0.601045	0.276291	-0.160960	-0.657037	-0.584224	0.593280	0.892243	1.574356	1.138458	0.936792	-0.496720
ZNF138	0.147303	0.331799	0.189755	-0.833728	-0.147776	-0.065208	-0.330336	-0.515007	-0.175493	0.599814	0.567293	-0.680534	0.202699	0.859606	-0.170212	-0.301708	-0.105573	0.744975	-0.211544	0.040729	0.141935	0.224612	0.233561	0.058028	-0.261472	-0.170358	0.365292	0.248246	0.673808	0.545974	0.720198	-0.207462
ZNF14	-0.005260	0.237953	0.120245	-0.428486	-0.169191	-0.007946	-0.331256	-0.436255	0.027884	0.375933	0.425287	-0.558377	0.217681	0.501708	-0.207251	-0.177221	-0.143250	0.569298	-0.252693	0.079629	0.084327	0.163454	0.263980	-0.060639	-0.267177	-0.168313	0.134697	0.320856	0.577555	0.446685	0.367947	-0.078356
ZNF141	0.178492	0.336529	0.179831	-0.841360	-0.302616	-0.149823	-0.324262	-0.494986	-0.051903	0.493350	0.549279	-0.621888	0.317554	0.859413	-0.045918	-0.304493	-0.127781	0.783068	-0.186653	0.073901	0.021841	0.237710	0.216787	0.162588	-0.218002	-0.149240	0.259171	0.199852	0.598535	0.486052	0.591392	-0.179715
ZNF142	0.055267	0.334589	0.208534	-0.586708	-0.276654	-0.114459	-0.218943	-0.419168	-0.017051	0.370205	0.432999	-0.480254	0.222674	0.555639	-0.091941	-0.145442	-0.245343	0.668676	-0.151497	0.132006	0.032566	0.202123	0.138443	-0.117775	-0.281798	-0.180488	0.153511	0.301683	0.487431	0.396178	0.405344	-0.089936
ZNF143	0.291363	0.615511	0.240555	-1.210365	-0.512009	-0.150940	-0.525897	-0.911271	0.162515	0.677039	0.817267	-1.097357	0.440211	1.145337	-0.311042	-0.446769	-0.385456	1.393072	-0.387540	0.219848	0.043619	0.317817	0.212184	-0.042872	-0.344934	-0.399450	0.318729	0.554986	1.150601	0.894342	0.978648	-0.121718
ZNF146	0.183916	1.634113	1.269656	-3.043115	-1.390752	-0.665174	-1.201965	-2.272101	-0.529284	2.179253	1.922683	-2.428190	1.284603	3.141646	-0.768473	-0.835426	-1.105204	3.341807	-0.702501	0.423029	0.027944	0.869410	0.527409	-0.692597	-1.421643	-0.900606	1.417130	2.037109	2.801063	2.287453	2.637145	-0.887438
ZNF148	0.358607	1.510139	0.822698	-3.091357	-1.648100	-0.707739	-0.696918	-2.433898	0.042194	1.746869	1.914360	-2.137669	0.862522	2.917483	-0.362998	-1.140281	-1.175250	3.655636	-0.772623	0.529623	-0.048150	0.881122	0.402807	-0.479038	-1.033942	-0.834222	0.973936	1.327193	2.673641	2.206706	2.648901	-0.689706
ZNF154	0.323399	0.854796	0.480061	-1.513371	-0.932648	-0.430165	-0.266259	-1.063695	0.331140	0.726327	0.832956	-0.944975	0.553522	1.712017	-0.185411	-0.487799	-0.531485	1.937536	-0.596315	0.348437	-0.022999	0.593796	0.053886	0.031515	-0.380458	-0.465850	0.391535	0.431321	1.303285	1.024090	1.228158	-0.294150
ZNF155	0.161158	0.212815	0.057939	-0.417597	-0.088990	-0.093818	-0.241214	-0.232764	-0.072242	0.341459	0.325393	-0.413256	0.136122	0.491342	-0.115652	-0.120969	-0.085890	0.438472	-0.099099	0.029659	0.032958	0.127509	0.100229	-0.020501	-0.142821	-0.165497	0.127036	0.213715	0.392457	0.283496	0.339762	0.006867
ZNF160	0.219450	0.603306	0.262907	-0.985574	-0.255441	-0.199309	-0.352001	-0.565161	-0.103732	0.523084	0.643473	-0.729427	0.270783	1.042405	0.055738	-0.344796	-0.278163	1.000286	-0.263239	0.170439	0.144425	0.278111	0.232223	-0.097835	-0.285044	-0.237288	0.330853	0.343548	0.777602	0.615985	0.639039	-0.214466
